country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation
188,1989,1,5,18.867,22000,0.0,Costa Rica1989,0.718,6.866,2686,0
188,1990,0,5,5.0,19000,26.32,Costa Rica1990,0.652,7.403,2817,0
188,1990,0,3,49.0,276000,17.75,Costa Rica1990,0.652,7.403,2817,1
188,1990,0,4,15.0,113000,13.27,Costa Rica1990,0.652,7.403,2817,0
188,1990,0,1,35.0,294000,11.9,Costa Rica1990,0.652,7.403,2817,3
188,1990,0,2,31.0,267000,11.61,Costa Rica1990,0.652,7.403,2817,2
188,1990,1,5,1.0,23800,4.2,Costa Rica1990,0.652,7.403,2817,0
188,1990,1,3,6.0,273000,2.2,Costa Rica1990,0.652,7.403,2817,1
188,1990,1,1,5.0,283000,1.77,Costa Rica1990,0.652,7.403,2817,3
188,1990,1,4,2.0,119000,1.68,Costa Rica1990,0.652,7.403,2817,0
188,1990,1,2,3.0,259000,1.16,Costa Rica1990,0.652,7.403,2817,2
188,1990,0,0,4.0,358000,1.12,Costa Rica1990,0.652,7.403,2817,3
188,1990,1,0,1.0,343000,0.29,Costa Rica1990,0.652,7.403,2817,3
188,1991,0,3,41.0,289000,14.19,Costa Rica1991,0.718,7.169,2651,2
188,1991,0,4,16.0,117000,13.68,Costa Rica1991,0.718,7.169,2651,1
188,1991,0,2,31.0,274000,11.31,Costa Rica1991,0.718,7.169,2651,2
188,1991,0,5,2.0,19000,10.53,Costa Rica1991,0.718,7.169,2651,0
188,1991,0,1,15.0,298000,5.03,Costa Rica1991,0.718,7.169,2651,3
188,1991,1,1,10.0,286000,3.5,Costa Rica1991,0.718,7.169,2651,3
188,1991,1,3,6.0,287000,2.09,Costa Rica1991,0.718,7.169,2651,2
188,1991,1,2,3.0,267000,1.12,Costa Rica1991,0.718,7.169,2651,2
188,1991,0,0,1.0,367000,0.27,Costa Rica1991,0.718,7.169,2651,4
188,1991,1,0,18.867,351000,0.0,Costa Rica1991,0.718,7.169,2651,4
188,1991,1,4,18.867,124000,0.0,Costa Rica1991,0.718,7.169,2651,1
188,1991,1,5,18.867,25000,0.0,Costa Rica1991,0.718,7.169,2651,0
188,1992,0,3,48.0,303600,15.81,Costa Rica1992,0.718,8.529,3070,2
188,1992,0,5,3.0,20200,14.85,Costa Rica1992,0.718,8.529,3070,0
188,1992,0,4,15.0,121500,12.35,Costa Rica1992,0.718,8.529,3070,1
188,1992,0,2,30.0,280800,10.68,Costa Rica1992,0.718,8.529,3070,2
188,1992,0,1,28.0,301000,9.3,Costa Rica1992,0.718,8.529,3070,3
188,1992,1,2,12.0,272500,4.4,Costa Rica1992,0.718,8.529,3070,2
188,1992,1,1,5.0,288800,1.73,Costa Rica1992,0.718,8.529,3070,3
188,1992,1,4,2.0,128100,1.56,Costa Rica1992,0.718,8.529,3070,1
188,1992,1,3,4.0,300600,1.33,Costa Rica1992,0.718,8.529,3070,2
188,1992,0,0,2.0,375600,0.53,Costa Rica1992,0.718,8.529,3070,4
188,1992,1,0,18.867,359200,0.0,Costa Rica1992,0.718,8.529,3070,4
188,1992,1,5,18.867,26500,0.0,Costa Rica1992,0.718,8.529,3070,0
188,1993,0,5,8.0,21300,37.56,Costa Rica1993,0.718,9.537,3342,0
188,1993,0,3,47.0,318500,14.76,Costa Rica1993,0.718,9.537,3342,2
188,1993,0,4,18.0,125600,14.33,Costa Rica1993,0.718,9.537,3342,1
188,1993,0,2,38.0,286500,13.26,Costa Rica1993,0.718,9.537,3342,2
188,1993,0,1,26.0,305800,8.5,Costa Rica1993,0.718,9.537,3342,3
188,1993,1,2,9.0,277700,3.24,Costa Rica1993,0.718,9.537,3342,2
188,1993,1,3,9.0,315100,2.86,Costa Rica1993,0.718,9.537,3342,2
188,1993,1,4,3.0,132400,2.27,Costa Rica1993,0.718,9.537,3342,1
188,1993,1,1,6.0,293100,2.05,Costa Rica1993,0.718,9.537,3342,3
188,1993,1,0,18.867,366500,0.0,Costa Rica1993,0.718,9.537,3342,4
188,1993,1,5,18.867,27800,0.0,Costa Rica1993,0.718,9.537,3342,0
188,1993,0,0,18.867,383400,0.0,Costa Rica1993,0.718,9.537,3342,4
188,1994,0,5,5.0,22300,22.42,Costa Rica1994,0.718,10.433,3562,0
188,1994,0,3,44.0,333900,13.18,Costa Rica1994,0.718,10.433,3562,2
188,1994,0,2,36.0,290800,12.38,Costa Rica1994,0.718,10.433,3562,2
188,1994,0,4,15.0,129900,11.55,Costa Rica1994,0.718,10.433,3562,1
188,1994,0,1,30.0,311600,9.63,Costa Rica1994,0.718,10.433,3562,3
188,1994,1,1,10.0,298600,3.35,Costa Rica1994,0.718,10.433,3562,3
188,1994,1,2,9.0,281600,3.2,Costa Rica1994,0.718,10.433,3562,2
188,1994,1,4,3.0,137000,2.19,Costa Rica1994,0.718,10.433,3562,1
188,1994,1,3,7.0,330200,2.12,Costa Rica1994,0.718,10.433,3562,2
188,1994,0,0,3.0,390600,0.77,Costa Rica1994,0.718,10.433,3562,4
188,1994,1,0,18.867,373400,0.0,Costa Rica1994,0.718,10.433,3562,4
188,1994,1,5,18.867,29200,0.0,Costa Rica1994,0.718,10.433,3562,0
188,1995,0,3,62.0,362400,17.11,Costa Rica1995,0.682,11.513,3672,2
188,1995,0,2,45.0,306500,14.68,Costa Rica1995,0.682,11.513,3672,3
188,1995,0,4,19.0,140300,13.54,Costa Rica1995,0.682,11.513,3672,1
188,1995,0,1,40.0,339200,11.79,Costa Rica1995,0.682,11.513,3672,3
188,1995,0,5,2.0,23800,8.4,Costa Rica1995,0.682,11.513,3672,0
188,1995,1,1,13.0,322600,4.03,Costa Rica1995,0.682,11.513,3672,3
188,1995,1,3,11.0,357400,3.08,Costa Rica1995,0.682,11.513,3672,2
188,1995,1,4,4.0,146500,2.73,Costa Rica1995,0.682,11.513,3672,1
188,1995,1,2,7.0,296100,2.36,Costa Rica1995,0.682,11.513,3672,3
188,1995,0,0,5.0,414500,1.21,Costa Rica1995,0.682,11.513,3672,4
188,1995,1,0,1.0,395000,0.25,Costa Rica1995,0.682,11.513,3672,4
188,1995,1,5,18.867,30900,0.0,Costa Rica1995,0.682,11.513,3672,0
188,1996,0,5,8.0,29520,27.1,Costa Rica1996,0.718,11.618,3639,0
188,1996,0,2,60.0,300262,19.98,Costa Rica1996,0.718,11.618,3639,3
188,1996,0,1,47.0,320846,14.65,Costa Rica1996,0.718,11.618,3639,3
188,1996,0,3,49.0,393144,12.46,Costa Rica1996,0.718,11.618,3639,2
188,1996,0,4,19.0,156359,12.15,Costa Rica1996,0.718,11.618,3639,1
188,1996,1,1,11.0,312158,3.52,Costa Rica1996,0.718,11.618,3639,3
188,1996,1,2,6.0,298831,2.01,Costa Rica1996,0.718,11.618,3639,3
188,1996,1,4,2.0,164906,1.21,Costa Rica1996,0.718,11.618,3639,1
188,1996,1,3,4.0,391192,1.02,Costa Rica1996,0.718,11.618,3639,2
188,1996,0,0,2.0,401478,0.5,Costa Rica1996,0.718,11.618,3639,4
188,1996,1,0,1.0,385069,0.26,Costa Rica1996,0.718,11.618,3639,4
188,1996,1,5,18.867,38681,0.0,Costa Rica1996,0.718,11.618,3639,0
188,1997,0,4,28.0,162349,17.25,Costa Rica1997,0.718,12.552,3827,1
188,1997,0,5,5.0,30984,16.14,Costa Rica1997,0.718,12.552,3827,0
188,1997,0,2,39.0,301566,12.93,Costa Rica1997,0.718,12.552,3827,3
188,1997,0,1,42.0,331912,12.65,Costa Rica1997,0.718,12.552,3827,3
188,1997,0,3,40.0,410741,9.74,Costa Rica1997,0.718,12.552,3827,2
188,1997,1,1,14.0,322577,4.34,Costa Rica1997,0.718,12.552,3827,3
188,1997,1,5,1.0,40512,2.47,Costa Rica1997,0.718,12.552,3827,0
188,1997,1,3,6.0,409574,1.46,Costa Rica1997,0.718,12.552,3827,2
188,1997,1,2,4.0,300896,1.33,Costa Rica1997,0.718,12.552,3827,3
188,1997,0,0,5.0,407029,1.23,Costa Rica1997,0.718,12.552,3827,4
188,1997,1,4,1.0,171045,0.58,Costa Rica1997,0.718,12.552,3827,1
188,1997,1,0,2.0,390374,0.51,Costa Rica1997,0.718,12.552,3827,4
188,1998,0,5,7.0,32456,21.57,Costa Rica1998,0.718,13.617,4046,0
188,1998,0,2,55.0,302152,18.2,Costa Rica1998,0.718,13.617,4046,3
188,1998,0,3,68.0,428730,15.86,Costa Rica1998,0.718,13.617,4046,2
188,1998,0,4,24.0,168800,14.22,Costa Rica1998,0.718,13.617,4046,1
188,1998,0,1,42.0,343821,12.22,Costa Rica1998,0.718,13.617,4046,3
188,1998,1,2,8.0,302192,2.65,Costa Rica1998,0.718,13.617,4046,3
188,1998,1,5,1.0,42412,2.36,Costa Rica1998,0.718,13.617,4046,0
188,1998,1,1,6.0,333728,1.8,Costa Rica1998,0.718,13.617,4046,3
188,1998,1,3,5.0,428449,1.17,Costa Rica1998,0.718,13.617,4046,2
188,1998,0,0,4.0,411117,0.97,Costa Rica1998,0.718,13.617,4046,4
188,1998,1,4,1.0,177615,0.56,Costa Rica1998,0.718,13.617,4046,1
188,1998,1,0,2.0,394254,0.51,Costa Rica1998,0.718,13.617,4046,4
188,1999,0,3,80.0,446435,17.92,Costa Rica1999,0.718,14.196,4115,2
188,1999,0,2,52.0,303003,17.16,Costa Rica1999,0.718,14.196,4115,3
188,1999,0,4,27.0,175883,15.35,Costa Rica1999,0.718,14.196,4115,1
188,1999,0,5,5.0,33964,14.72,Costa Rica1999,0.718,14.196,4115,0
188,1999,0,1,46.0,355592,12.94,Costa Rica1999,0.718,14.196,4115,3
188,1999,1,1,8.0,344682,2.32,Costa Rica1999,0.718,14.196,4115,3
188,1999,1,2,6.0,303573,1.98,Costa Rica1999,0.718,14.196,4115,3
188,1999,1,3,6.0,447153,1.34,Costa Rica1999,0.718,14.196,4115,2
188,1999,1,4,2.0,184770,1.08,Costa Rica1999,0.718,14.196,4115,1
188,1999,1,0,1.0,396706,0.25,Costa Rica1999,0.718,14.196,4115,4
188,1999,1,5,18.867,44418,0.0,Costa Rica1999,0.718,14.196,4115,0
188,1999,0,0,18.867,413744,0.0,Costa Rica1999,0.718,14.196,4115,4
188,2000,0,5,6.0,35531,16.89,Costa Rica2000,0.704,14.95,4233,0
188,2000,0,3,77.0,463390,16.62,Costa Rica2000,0.704,14.95,4233,2
188,2000,0,2,50.0,304784,16.41,Costa Rica2000,0.704,14.95,4233,3
188,2000,0,1,53.0,366507,14.46,Costa Rica2000,0.704,14.95,4233,3
188,2000,0,4,24.0,183691,13.07,Costa Rica2000,0.704,14.95,4233,1
188,2000,1,2,11.0,305607,3.6,Costa Rica2000,0.704,14.95,4233,3
188,2000,1,5,1.0,46564,2.15,Costa Rica2000,0.704,14.95,4233,0
188,2000,1,1,7.0,354767,1.97,Costa Rica2000,0.704,14.95,4233,3
188,2000,1,4,3.0,192579,1.56,Costa Rica2000,0.704,14.95,4233,1
188,2000,1,3,5.0,465213,1.07,Costa Rica2000,0.704,14.95,4233,2
188,2000,1,0,1.0,397794,0.25,Costa Rica2000,0.704,14.95,4233,4
188,2000,0,0,1.0,414994,0.24,Costa Rica2000,0.704,14.95,4233,4
188,2001,0,5,7.0,37569,18.63,Costa Rica2001,0.718,15.913,4412,1
188,2001,0,2,44.0,306660,14.35,Costa Rica2001,0.718,15.913,4412,3
188,2001,0,3,61.0,478354,12.75,Costa Rica2001,0.718,15.913,4412,2
188,2001,0,4,22.0,191573,11.48,Costa Rica2001,0.718,15.913,4412,1
188,2001,0,1,32.0,376105,8.51,Costa Rica2001,0.718,15.913,4412,4
188,2001,1,2,9.0,307251,2.93,Costa Rica2001,0.718,15.913,4412,3
188,2001,1,1,9.0,363807,2.47,Costa Rica2001,0.718,15.913,4412,4
188,2001,1,5,1.0,48980,2.04,Costa Rica2001,0.718,15.913,4412,1
188,2001,1,3,8.0,481374,1.66,Costa Rica2001,0.718,15.913,4412,2
188,2001,0,0,4.0,415961,0.96,Costa Rica2001,0.718,15.913,4412,4
188,2001,1,0,1.0,398691,0.25,Costa Rica2001,0.718,15.913,4412,4
188,2001,1,4,18.867,200525,0.0,Costa Rica2001,0.718,15.913,4412,1
188,2002,0,5,8.0,39629,20.19,Costa Rica2002,0.718,16.505,4485,1
188,2002,0,2,54.0,309463,17.45,Costa Rica2002,0.718,16.505,4485,3
188,2002,0,3,84.0,492487,17.06,Costa Rica2002,0.718,16.505,4485,2
188,2002,0,1,58.0,384925,15.07,Costa Rica2002,0.718,16.505,4485,4
188,2002,0,4,28.0,200247,13.98,Costa Rica2002,0.718,16.505,4485,1
188,2002,1,1,18.0,372135,4.84,Costa Rica2002,0.718,16.505,4485,4
188,2002,1,2,8.0,309561,2.58,Costa Rica2002,0.718,16.505,4485,3
188,2002,1,3,9.0,496715,1.81,Costa Rica2002,0.718,16.505,4485,2
188,2002,1,4,3.0,209232,1.43,Costa Rica2002,0.718,16.505,4485,1
188,2002,0,0,4.0,415939,0.96,Costa Rica2002,0.718,16.505,4485,4
188,2002,1,0,1.0,398576,0.25,Costa Rica2002,0.718,16.505,4485,4
188,2002,1,5,18.867,51463,0.0,Costa Rica2002,0.718,16.505,4485,1
188,2003,0,5,13.0,41697,31.18,Costa Rica2003,0.718,17.196,4583,1
188,2003,0,4,39.0,209479,18.62,Costa Rica2003,0.718,17.196,4583,1
188,2003,0,3,91.0,505821,17.99,Costa Rica2003,0.718,17.196,4583,2
188,2003,0,2,55.0,313369,17.55,Costa Rica2003,0.718,17.196,4583,3
188,2003,0,1,62.0,392847,15.78,Costa Rica2003,0.718,17.196,4583,4
188,2003,1,1,28.0,379600,7.38,Costa Rica2003,0.718,17.196,4583,4
188,2003,1,2,9.0,312775,2.88,Costa Rica2003,0.718,17.196,4583,3
188,2003,1,3,11.0,511236,2.15,Costa Rica2003,0.718,17.196,4583,2
188,2003,1,4,3.0,218504,1.37,Costa Rica2003,0.718,17.196,4583,1
188,2003,1,0,2.0,397535,0.5,Costa Rica2003,0.718,17.196,4583,4
188,2003,0,0,2.0,414988,0.48,Costa Rica2003,0.718,17.196,4583,4
188,2003,1,5,18.867,54020,0.0,Costa Rica2003,0.718,17.196,4583,1
188,2004,0,3,104.0,518436,20.06,Costa Rica2004,0.718,18.53,4850,2
188,2004,0,4,42.0,218871,19.19,Costa Rica2004,0.718,18.53,4850,1
188,2004,0,2,60.0,318518,18.84,Costa Rica2004,0.718,18.53,4850,3
188,2004,0,1,68.0,399768,17.01,Costa Rica2004,0.718,18.53,4850,4
188,2004,0,5,5.0,43755,11.43,Costa Rica2004,0.718,18.53,4850,1
188,2004,1,2,10.0,317112,3.15,Costa Rica2004,0.718,18.53,4850,3
188,2004,1,1,12.0,386068,3.11,Costa Rica2004,0.718,18.53,4850,4
188,2004,1,4,6.0,228002,2.63,Costa Rica2004,0.718,18.53,4850,1
188,2004,1,3,12.0,524975,2.29,Costa Rica2004,0.718,18.53,4850,2
188,2004,1,5,1.0,56632,1.77,Costa Rica2004,0.718,18.53,4850,1
188,2004,1,0,3.0,395605,0.76,Costa Rica2004,0.718,18.53,4850,4
188,2004,0,0,2.0,413115,0.48,Costa Rica2004,0.718,18.53,4850,4
188,2005,0,3,98.0,530417,18.48,Costa Rica2005,0.723,19.952,5133,2
188,2005,0,4,35.0,228210,15.34,Costa Rica2005,0.723,19.952,5133,1
188,2005,0,2,48.0,324955,14.77,Costa Rica2005,0.723,19.952,5133,3
188,2005,0,1,44.0,405622,10.85,Costa Rica2005,0.723,19.952,5133,4
188,2005,0,5,4.0,45822,8.73,Costa Rica2005,0.723,19.952,5133,1
188,2005,1,1,14.0,391463,3.58,Costa Rica2005,0.723,19.952,5133,4
188,2005,1,3,16.0,537986,2.97,Costa Rica2005,0.723,19.952,5133,2
188,2005,1,2,7.0,322680,2.17,Costa Rica2005,0.723,19.952,5133,3
188,2005,1,4,2.0,237549,0.84,Costa Rica2005,0.723,19.952,5133,1
188,2005,1,0,2.0,392773,0.51,Costa Rica2005,0.723,19.952,5133,4
188,2005,0,0,2.0,410294,0.49,Costa Rica2005,0.723,19.952,5133,4
188,2005,1,5,18.867,59325,0.0,Costa Rica2005,0.723,19.952,5133,1
188,2006,0,3,123.0,541859,22.7,Costa Rica2006,0.718,22.6,5716,2
188,2006,0,2,61.0,332995,18.32,Costa Rica2006,0.718,22.6,5716,3
188,2006,0,4,37.0,236947,15.62,Costa Rica2006,0.718,22.6,5716,1
188,2006,0,1,63.0,410875,15.33,Costa Rica2006,0.718,22.6,5716,4
188,2006,0,5,5.0,48273,10.36,Costa Rica2006,0.718,22.6,5716,1
188,2006,1,1,18.0,396374,4.54,Costa Rica2006,0.718,22.6,5716,4
188,2006,1,5,2.0,62224,3.21,Costa Rica2006,0.718,22.6,5716,1
188,2006,1,2,10.0,329678,3.03,Costa Rica2006,0.718,22.6,5716,3
188,2006,1,3,14.0,550398,2.54,Costa Rica2006,0.718,22.6,5716,2
188,2006,1,4,6.0,246771,2.43,Costa Rica2006,0.718,22.6,5716,1
188,2006,0,0,6.0,407521,1.47,Costa Rica2006,0.718,22.6,5716,4
188,2006,1,0,5.0,390001,1.28,Costa Rica2006,0.718,22.6,5716,4
188,2007,0,3,90.0,552299,16.3,Costa Rica2007,0.718,26.744,6661,2
188,2007,0,2,53.0,342197,15.49,Costa Rica2007,0.718,26.744,6661,3
188,2007,0,4,32.0,245529,13.03,Costa Rica2007,0.718,26.744,6661,1
188,2007,0,1,46.0,414675,11.09,Costa Rica2007,0.718,26.744,6661,4
188,2007,0,5,4.0,50648,7.9,Costa Rica2007,0.718,26.744,6661,1
188,2007,1,1,20.0,399875,5.0,Costa Rica2007,0.718,26.744,6661,4
188,2007,1,2,11.0,337810,3.26,Costa Rica2007,0.718,26.744,6661,3
188,2007,1,3,9.0,561684,1.6,Costa Rica2007,0.718,26.744,6661,2
188,2007,1,4,3.0,255955,1.17,Costa Rica2007,0.718,26.744,6661,1
188,2007,1,0,1.0,386007,0.26,Costa Rica2007,0.718,26.744,6661,5
188,2007,0,0,1.0,403466,0.25,Costa Rica2007,0.718,26.744,6661,5
188,2007,1,5,18.867,65096,0.0,Costa Rica2007,0.718,26.744,6661,1
188,2008,0,3,101.0,562044,17.97,Costa Rica2008,0.718,30.613,7517,2
188,2008,0,1,52.0,417256,12.46,Costa Rica2008,0.718,30.613,7517,4
188,2008,0,4,31.0,254352,12.19,Costa Rica2008,0.718,30.613,7517,1
188,2008,0,2,38.0,352104,10.79,Costa Rica2008,0.718,30.613,7517,3
188,2008,0,5,4.0,53001,7.55,Costa Rica2008,0.718,30.613,7517,1
188,2008,1,5,2.0,68001,2.94,Costa Rica2008,0.718,30.613,7517,1
188,2008,1,1,9.0,402172,2.24,Costa Rica2008,0.718,30.613,7517,4
188,2008,1,4,5.0,265460,1.88,Costa Rica2008,0.718,30.613,7517,1
188,2008,1,3,10.0,572144,1.75,Costa Rica2008,0.718,30.613,7517,2
188,2008,1,2,6.0,346673,1.73,Costa Rica2008,0.718,30.613,7517,3
188,2008,1,0,2.0,381011,0.52,Costa Rica2008,0.718,30.613,7517,5
188,2008,0,0,1.0,398343,0.25,Costa Rica2008,0.718,30.613,7517,5
188,2009,0,2,60.0,362045,16.57,Costa Rica2009,0.718,30.562,7403,3
188,2009,0,3,86.0,571583,15.05,Costa Rica2009,0.718,30.562,7403,2
188,2009,0,1,51.0,418996,12.17,Costa Rica2009,0.718,30.562,7403,4
188,2009,0,4,32.0,264036,12.12,Costa Rica2009,0.718,30.562,7403,1
188,2009,0,5,6.0,55391,10.83,Costa Rica2009,0.718,30.562,7403,1
188,2009,1,2,10.0,355653,2.81,Costa Rica2009,0.718,30.562,7403,3
188,2009,1,1,11.0,403629,2.73,Costa Rica2009,0.718,30.562,7403,4
188,2009,1,3,13.0,582223,2.23,Costa Rica2009,0.718,30.562,7403,2
188,2009,1,4,5.0,275859,1.81,Costa Rica2009,0.718,30.562,7403,1
188,2009,1,0,3.0,375428,0.8,Costa Rica2009,0.718,30.562,7403,5
188,2009,0,0,1.0,392594,0.25,Costa Rica2009,0.718,30.562,7403,5
188,2009,1,5,18.867,71022,0.0,Costa Rica2009,0.718,30.562,7403,1
188,2010,0,2,74.0,371498,19.92,Costa Rica2010,0.75,37.269,8906,3
188,2010,0,3,106.0,581171,18.24,Costa Rica2010,0.75,37.269,8906,3
188,2010,0,4,36.0,274921,13.09,Costa Rica2010,0.75,37.269,8906,1
188,2010,0,5,7.0,57885,12.09,Costa Rica2010,0.75,37.269,8906,1
188,2010,0,1,40.0,420069,9.52,Costa Rica2010,0.75,37.269,8906,4
188,2010,1,2,12.0,364253,3.29,Costa Rica2010,0.75,37.269,8906,3
188,2010,1,3,16.0,592166,2.7,Costa Rica2010,0.75,37.269,8906,3
188,2010,1,1,10.0,404425,2.47,Costa Rica2010,0.75,37.269,8906,4
188,2010,1,4,5.0,287471,1.74,Costa Rica2010,0.75,37.269,8906,1
188,2010,0,0,5.0,386778,1.29,Costa Rica2010,0.75,37.269,8906,5
188,2010,1,0,18.867,369792,0.0,Costa Rica2010,0.75,37.269,8906,5
188,2010,1,5,18.867,74234,0.0,Costa Rica2010,0.75,37.269,8906,1
188,2011,0,2,72.0,379928,18.95,Costa Rica2011,0.756,42.263,9978,4
188,2011,0,5,9.0,60741,14.82,Costa Rica2011,0.756,42.263,9978,1
188,2011,0,3,85.0,589634,14.42,Costa Rica2011,0.756,42.263,9978,3
188,2011,0,4,40.0,285540,14.01,Costa Rica2011,0.756,42.263,9978,2
188,2011,0,1,52.0,419970,12.38,Costa Rica2011,0.756,42.263,9978,4
188,2011,1,1,20.0,404197,4.95,Costa Rica2011,0.756,42.263,9978,4
188,2011,1,4,8.0,299105,2.67,Costa Rica2011,0.756,42.263,9978,2
188,2011,1,3,14.0,600898,2.33,Costa Rica2011,0.756,42.263,9978,3
188,2011,1,2,8.0,371907,2.15,Costa Rica2011,0.756,42.263,9978,4
188,2011,0,0,5.0,381413,1.31,Costa Rica2011,0.756,42.263,9978,5
188,2011,1,5,1.0,77576,1.29,Costa Rica2011,0.756,42.263,9978,1
188,2011,1,0,2.0,364605,0.55,Costa Rica2011,0.756,42.263,9978,5
188,2012,0,3,94.0,598555,15.7,Costa Rica2012,0.761,46.473,10832,3
188,2012,0,2,55.0,387974,14.18,Costa Rica2012,0.761,46.473,10832,4
188,2012,0,1,58.0,419511,13.83,Costa Rica2012,0.761,46.473,10832,4
188,2012,0,4,40.0,297364,13.45,Costa Rica2012,0.761,46.473,10832,2
188,2012,0,5,8.0,63663,12.57,Costa Rica2012,0.761,46.473,10832,1
188,2012,1,3,16.0,609857,2.62,Costa Rica2012,0.761,46.473,10832,3
188,2012,1,1,10.0,403604,2.48,Costa Rica2012,0.761,46.473,10832,4
188,2012,1,4,6.0,311981,1.92,Costa Rica2012,0.761,46.473,10832,2
188,2012,1,2,7.0,379310,1.85,Costa Rica2012,0.761,46.473,10832,4
188,2012,0,0,5.0,377001,1.33,Costa Rica2012,0.761,46.473,10832,5
188,2012,1,0,3.0,360319,0.83,Costa Rica2012,0.761,46.473,10832,5
188,2012,1,5,18.867,81071,0.0,Costa Rica2012,0.761,46.473,10832,1
188,2013,0,2,75.0,395371,18.97,Costa Rica2013,0.764,49.745,11443,4
188,2013,0,5,12.0,66659,18.0,Costa Rica2013,0.764,49.745,11443,1
188,2013,0,4,49.0,310249,15.79,Costa Rica2013,0.764,49.745,11443,2
188,2013,0,3,82.0,607709,13.49,Costa Rica2013,0.764,49.745,11443,3
188,2013,0,1,48.0,418437,11.47,Costa Rica2013,0.764,49.745,11443,4
188,2013,1,2,11.0,386168,2.85,Costa Rica2013,0.764,49.745,11443,4
188,2013,1,3,13.0,618837,2.1,Costa Rica2013,0.764,49.745,11443,3
188,2013,1,1,8.0,402392,1.99,Costa Rica2013,0.764,49.745,11443,4
188,2013,0,0,6.0,373658,1.61,Costa Rica2013,0.764,49.745,11443,5
188,2013,1,4,5.0,325956,1.53,Costa Rica2013,0.764,49.745,11443,2
188,2013,1,5,1.0,84743,1.18,Costa Rica2013,0.764,49.745,11443,1
188,2013,1,0,1.0,357050,0.28,Costa Rica2013,0.764,49.745,11443,5
188,2014,0,4,46.0,323941,14.2,Costa Rica2014,0.766,50.578,11485,2
188,2014,0,3,76.0,616724,12.32,Costa Rica2014,0.766,50.578,11485,3
188,2014,0,2,49.0,401836,12.19,Costa Rica2014,0.766,50.578,11485,4
188,2014,0,1,43.0,416344,10.33,Costa Rica2014,0.766,50.578,11485,4
188,2014,0,5,6.0,69706,8.61,Costa Rica2014,0.766,50.578,11485,1
188,2014,1,2,12.0,392153,3.06,Costa Rica2014,0.766,50.578,11485,4
188,2014,1,1,12.0,400170,3.0,Costa Rica2014,0.766,50.578,11485,4
188,2014,1,5,2.0,88574,2.26,Costa Rica2014,0.766,50.578,11485,1
188,2014,1,3,11.0,627502,1.75,Costa Rica2014,0.766,50.578,11485,3
188,2014,1,4,5.0,340748,1.47,Costa Rica2014,0.766,50.578,11485,2
188,2014,1,0,3.0,354701,0.85,Costa Rica2014,0.766,50.578,11485,5
188,2014,0,0,3.0,371275,0.81,Costa Rica2014,0.766,50.578,11485,5
191,1995,0,5,77.0,73500,104.76,Croatia1995,0.694,22.388,4978,0
191,1995,0,4,216.0,418200,51.65,Croatia1995,0.694,22.388,4978,1
191,1995,0,3,226.0,659600,34.26,Croatia1995,0.694,22.388,4978,2
191,1995,1,5,39.0,147800,26.39,Croatia1995,0.694,22.388,4978,0
191,1995,0,2,89.0,356100,24.99,Croatia1995,0.694,22.388,4978,3
191,1995,0,1,73.0,334000,21.86,Croatia1995,0.694,22.388,4978,3
191,1995,1,4,99.0,544100,18.2,Croatia1995,0.694,22.388,4978,1
191,1995,1,3,65.0,649700,10.0,Croatia1995,0.694,22.388,4978,2
191,1995,1,2,21.0,349900,6.0,Croatia1995,0.694,22.388,4978,3
191,1995,1,1,17.0,322000,5.28,Croatia1995,0.694,22.388,4978,3
191,1995,0,0,6.0,328700,1.83,Croatia1995,0.694,22.388,4978,4
191,1995,1,0,1.0,313800,0.32,Croatia1995,0.694,22.388,4978,4
191,1996,0,5,72.0,72100,99.86,Croatia1996,0.787,23.678,5610,0
191,1996,0,4,270.0,388400,69.52,Croatia1996,0.787,23.678,5610,1
191,1996,0,3,221.0,587800,37.6,Croatia1996,0.787,23.678,5610,2
191,1996,1,5,40.0,144500,27.68,Croatia1996,0.787,23.678,5610,0
191,1996,0,2,90.0,342100,26.31,Croatia1996,0.787,23.678,5610,3
191,1996,0,1,80.0,311200,25.71,Croatia1996,0.787,23.678,5610,3
191,1996,1,4,115.0,519900,22.12,Croatia1996,0.787,23.678,5610,1
191,1996,1,3,65.0,595500,10.92,Croatia1996,0.787,23.678,5610,2
191,1996,1,2,22.0,338200,6.51,Croatia1996,0.787,23.678,5610,3
191,1996,1,1,18.0,299900,6.0,Croatia1996,0.787,23.678,5610,3
191,1996,0,0,5.0,318000,1.57,Croatia1996,0.787,23.678,5610,4
191,1996,1,0,3.0,303200,0.99,Croatia1996,0.787,23.678,5610,4
191,1997,0,5,65.0,73500,88.44,Croatia1997,0.787,23.822,5546,0
191,1997,0,4,269.0,395300,68.05,Croatia1997,0.787,23.822,5546,1
191,1997,1,5,55.0,147100,37.39,Croatia1997,0.787,23.822,5546,0
191,1997,0,3,223.0,598000,37.29,Croatia1997,0.787,23.822,5546,2
191,1997,0,1,72.0,316700,22.73,Croatia1997,0.787,23.822,5546,3
191,1997,1,4,93.0,528900,17.58,Croatia1997,0.787,23.822,5546,1
191,1997,0,2,60.0,348200,17.23,Croatia1997,0.787,23.822,5546,3
191,1997,1,3,59.0,606000,9.74,Croatia1997,0.787,23.822,5546,2
